sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
418,-19,-16,-16,-18,-20,-10,-19,-8,-15,-10,7
419,-20,-20,3,-20,-4,-20,-19,-17,-20,-20,2
420,-20,-20,-20,-20,-20,20,-17,-19,-20,-20,5
421,-20,-20,-12,14,-17,-20,-20,-20,-20,-20,3
422,-18,-20,-13,-15,-6,-18,-6,-16,20,-14,8
423,-14,-18,-20,-14,-20,20,-17,-15,-20,-20,5
424,-20,-20,-20,-20,-20,-20,-20,-14,20,-20,8
425,-20,-20,-20,-20,1,-20,-7,-20,-20,-20,4
426,-20,-20,-11,-20,6,-20,-20,-20,-20,-20,4
427,-20,-20,-19,-17,-20,-17,-20,-20,20,-20,8
428,-20,-20,-20,-20,-20,-20,-20,-13,-20,11,9
429,-19,-20,-16,-20,-7,-19,-19,-20,20,-20,8
430,-20,-20,-13,-18,-15,-17,5,-18,-17,-20,6
431,-19,-19,6,-19,-16,-20,-9,-15,-20,-20,2
432,-20,-20,-13,-20,10,-20,-20,-20,-20,-20,4
433,-20,-20,-6,-20,6,-20,-13,-20,-14,-20,4
434,-11,-20,2,-14,-7,-18,-20,-16,-12,-20,2
435,-20,-20,-8,-13,-1,-20,-12,-20,-20,-20,4
436,-16,15,-20,-8,-20,-18,-20,-17,-20,-20,1
437,-20,-20,-7,-20,-13,-20,-11,-20,-20,-20,2
438,-20,20,-19,-20,-20,-20,-20,-20,-20,-20,1
439,-19,-20,-17,20,-20,-20,-20,-20,-20,-20,3
440,16,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
441,-20,-20,-20,-17,-20,-10,-14,-3,-20,-13,7
442,-13,-20,-12,-20,-17,-20,-17,-20,20,-20,8
443,-13,-16,-6,-7,-11,-10,-2,-13,20,-10,8
444,-20,-20,-14,-12,1,-20,-6,-20,-20,-20,4
445,-20,-20,-20,-20,-20,5,-20,-20,-20,-7,5
446,-20,-20,-20,20,-12,-20,-20,-20,-20,-20,3
447,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
448,-20,-20,-20,-20,-20,-15,-20,-9,-20,5,9
449,-20,-20,-20,-16,-20,16,-20,-19,-20,-20,5
450,-9,-20,-20,19,-20,-20,-20,-16,-20,-20,3
451,-19,-20,-20,18,-20,-20,-20,-18,-20,-20,3
452,8,-12,-20,-16,-19,-20,-1,-19,-20,-16,0
453,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
454,-18,-20,-2,-16,-15,-20,-11,-20,-20,-20,2
455,-20,-20,13,-20,-20,-20,-15,-20,-20,-20,2
456,-20,-20,-20,-20,-20,-20,-20,-14,-20,3,9
457,-20,-20,-2,-20,5,-20,-20,-20,-20,-20,4
458,19,-17,-15,-16,-15,-10,-10,-15,-19,-18,0
459,-20,-20,-9,-20,-17,-20,0,-20,-20,-20,6
460,-1,-17,-20,-4,-20,-20,-14,-20,-20,-20,0
461,-20,-20,-12,-20,-9,-20,-9,-20,-16,-20,4
462,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
463,12,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
464,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
465,-7,-18,-16,-2,-10,-16,-20,-20,-20,-20,3
466,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
467,-20,-20,-12,-20,-14,-20,-20,-20,15,-20,8
468,-20,-20,9,-20,-18,-20,-12,-20,-20,-20,2
469,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
470,-20,-18,-20,-20,-20,-9,-20,-10,-20,20,9
471,-19,-20,-4,-20,0,-20,-18,-20,-20,-20,4
472,17,-20,-20,-18,-20,-16,-12,-16,-20,-20,0
473,-20,-20,-20,-20,-20,-20,-20,8,-20,-15,7
474,3,-17,-18,-14,-16,-13,-5,-12,-17,-18,0
475,-20,-20,-9,-20,-3,-20,-6,-20,-20,-20,4
476,-11,-20,-20,-16,-6,-20,-18,-20,-20,-20,4
477,-20,-20,-20,-20,-20,-12,-20,-8,-20,3,9
478,-18,-20,5,-14,-10,-17,-13,-19,-20,-20,2
479,-20,-20,-20,-20,-20,-19,-20,-20,-20,20,9
480,-20,-20,-20,-20,-20,-7,-20,6,-20,-18,7
481,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
482,-17,-20,-18,20,-20,-20,-17,-20,-20,-20,3
483,-20,-20,-20,-20,-20,7,-20,-2,-20,-20,5
484,-19,-18,-17,-16,-20,20,-16,-16,-20,-20,5
485,-20,-20,-20,-20,-20,-10,-20,1,-20,-17,7
486,-2,-12,-13,-3,-6,-11,1,-9,20,-12,8
487,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
488,10,-20,-20,-20,-20,-20,-11,-20,-20,-20,0
489,20,-20,-20,-20,-18,-18,-14,-20,-20,-20,0
490,-12,-20,-20,-18,-16,-20,-2,-18,-14,-20,6
491,-20,-20,-20,-20,-4,-20,3,-20,-20,-20,6
492,-20,-20,-20,-20,-20,-19,-20,-19,20,-20,8
493,-13,-13,-13,-17,-14,-10,-12,-9,-19,6,9
494,-20,-20,-20,-17,-20,-18,-20,20,-19,-20,7
495,-20,-19,-20,-20,-20,-10,-18,-16,-20,10,9
496,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
497,-20,-20,17,-20,-17,-20,-16,-20,-20,-20,2
498,-20,-20,-20,-18,-20,-10,-20,2,-20,-20,7
499,0,-20,-20,-1,-19,-20,-20,-20,-20,-20,0
500,-16,-20,3,-20,-17,-17,-9,-15,-20,-20,2
501,20,-20,-20,-18,-20,-19,-19,-20,-20,-20,0
502,-17,-15,-20,-16,-20,-6,-20,-5,-20,-9,7
503,-20,-20,-20,-20,-20,-17,-20,3,-20,-3,7
504,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
505,-20,-20,-18,-20,-15,-18,-18,-20,20,-20,8
506,-19,-20,7,-20,-12,-16,-8,-20,-16,-18,2
507,-20,-20,15,-20,-18,-20,-20,-20,-20,-20,2
508,-19,-12,-1,-16,-12,-13,-3,-12,-10,-19,2
509,-20,-20,3,-20,-20,-20,-19,-20,-20,-20,2
510,-18,-20,-1,-20,-7,-20,-15,-20,-20,-20,2
511,-7,-14,4,-20,-6,-20,-4,-10,-12,-20,2
512,-5,-15,-12,-17,-17,-15,0,-17,-19,-20,6
513,-20,9,-20,-5,-20,-20,-20,-19,-20,-20,1
514,-20,-20,-20,-20,-20,-20,-20,-18,-20,20,9
515,-9,-10,-10,-17,-8,-12,-11,-8,12,-20,8
516,-20,-20,-20,-20,-20,20,-20,-17,-20,-20,5
517,-20,20,-19,-15,-20,-20,-20,-20,-20,-20,1
518,-20,-20,-20,-20,-20,-14,-20,-20,-20,20,9
519,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
520,-18,-20,7,-20,-17,-20,-16,-19,-20,-20,2
521,-20,-20,-17,-20,-20,-20,-11,-20,20,-15,8
522,-20,-20,-20,16,-20,-20,-20,-20,-20,-20,3
523,-20,-16,-20,-20,-19,-18,-7,-17,18,-20,8
524,-20,-20,-20,-20,-20,-20,-20,-15,-20,17,9
525,-20,-20,4,-20,-7,-20,-20,-20,-20,-20,2
526,-20,-20,-11,-20,-7,-20,-12,-20,-20,-20,4
527,-20,-20,-6,-20,-5,-20,-3,-20,-20,-19,6
528,-20,-20,-20,-20,-12,-20,-17,-20,20,-20,8
529,-20,-20,-1,-20,-14,-20,-3,-20,-17,-20,2
530,-20,-19,6,-19,-20,-16,-9,-19,-19,-19,2
531,20,-1,5,5,8,-5,20,2,4,-8,0
532,-20,-20,-20,-20,-20,20,-20,-16,-20,-20,5
533,-17,-13,-7,-7,-8,-14,-2,-6,20,-8,8
534,-11,-14,-11,-17,-14,-18,-17,-6,18,-17,8
535,-20,-20,-20,-20,-20,20,-20,-11,-20,-20,5
536,-16,-17,-20,6,-20,-20,-20,-20,-20,-20,3
537,-19,-20,-20,-20,-20,-2,-20,-17,-20,11,9
538,-20,-20,-16,-20,10,-20,-20,-20,-20,-20,4
539,-16,-20,-15,20,-17,-20,-20,-18,-20,-20,3
540,-20,-20,-11,-15,2,-20,-13,-19,-20,-20,4
541,-20,-20,0,-17,-3,-20,-15,-20,-20,-20,2
542,-20,-19,-19,-20,-20,-8,-20,-2,-20,-12,7
543,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
544,7,-20,-20,-9,-20,-20,-17,-20,-20,-20,0
545,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
546,-18,-20,2,-20,-2,-20,-20,-20,-20,-20,2
547,0,-20,-19,-20,-16,-15,-7,-20,-19,-20,0
548,-17,-20,-10,-19,-3,-17,1,-13,-17,-19,6
549,-20,-18,-20,-20,-20,-14,-20,-11,-20,20,9
550,-20,-20,-20,-20,-17,-20,17,-20,-20,-20,6
551,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
552,-19,-20,-20,-17,-20,12,-20,-14,-20,-20,5
553,-20,17,-20,-18,-20,-20,-20,-20,-20,-20,1
554,-16,12,-20,-12,-20,-20,-20,-15,-17,-20,1
555,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
556,-20,-20,-20,-20,-20,-18,-20,-19,-20,20,9
557,-15,-12,-20,6,-20,-20,-17,-20,-20,-20,3
558,-20,-12,-13,-19,3,-16,-20,-19,-16,-20,4
559,-20,-19,-20,-20,-20,20,-20,-17,-20,-20,5
560,-17,-7,-20,3,-20,-20,-20,-19,-20,-20,3
561,-8,-17,-15,-14,-17,-20,-3,-17,-20,-20,6
562,-20,-18,3,-16,-7,-20,-14,-16,-20,-20,2
563,5,-17,-19,-13,-20,-20,0,-17,-19,-20,0
564,-20,-19,-17,-20,3,-20,-15,-20,-20,-20,4
565,16,-12,-10,-6,-9,-6,12,-8,-14,-13,0
566,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
567,-16,-17,-20,-17,-20,20,-12,-19,-20,-19,5
568,-20,-17,-20,-20,-8,-15,-17,-10,20,-20,8
569,-9,-16,3,-20,-14,-20,-2,-16,-20,-20,2
570,-15,-19,-15,0,-3,-16,-20,-20,-19,-20,3
571,-20,-18,-8,-20,8,-20,-14,-20,-17,-20,4
572,14,-20,-19,-20,-20,-20,-11,-20,-20,-20,0
573,-20,-20,-20,-18,-20,2,-20,-2,-19,-10,5
574,-20,-20,-20,-16,-20,-18,-18,20,-20,-20,7
575,-18,-17,-20,-20,-13,-18,-14,-20,20,-16,8
576,-20,-18,-20,-20,-20,-15,-20,-20,-20,0,9
577,-3,-15,-20,-7,-20,-15,-8,-14,-20,-19,0
578,-13,-12,-14,-2,-12,-20,-9,-17,-20,-20,3
579,-12,-20,-14,-20,-4,-20,-12,-20,20,-20,8
580,-20,-20,-20,-18,-20,-6,-20,4,-20,-20,7
581,-6,-20,-20,-15,-20,-20,-6,-20,-20,-20,0
582,-20,-20,-20,-20,-20,-20,-18,20,-20,-20,7
583,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
584,-6,-16,-20,4,-20,-20,-16,-19,-20,-20,3
585,-20,-20,-5,-20,-2,-20,-13,-20,-20,-20,4
586,3,-20,-20,-20,-18,-20,-2,-20,-20,-20,0
587,-16,-20,-20,-15,-20,-20,-19,-20,-20,-20,3
588,-16,-17,-20,-15,-20,9,-16,-14,-11,-20,5
589,-5,-20,-20,-11,-19,-20,2,-20,-20,-20,6
590,-10,20,-20,-16,-15,-20,-19,-20,-20,-20,1
591,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
592,-20,-20,-20,-20,-20,20,-20,-20,-17,-18,5
593,-20,-20,-20,-20,-20,-16,-20,-20,-18,16,9
594,-20,-20,-20,-3,-7,-20,-20,-20,-20,-20,3
595,-20,-20,-2,-20,-20,-20,-8,-20,-20,-20,2
596,-20,-20,-20,-20,-20,19,-19,-12,-20,-18,5
597,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
598,-15,-20,-20,-13,-13,-19,-20,-20,13,-20,8
599,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
600,-20,-20,5,-17,-2,-18,-14,-20,-15,-19,2
601,-20,-20,-20,-20,-20,-18,-19,-15,-19,20,9
602,-20,-20,-20,-20,-20,-12,-20,0,-20,-9,7
603,-17,-20,-20,-19,-20,-20,-20,17,-20,-20,7
604,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
605,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
606,-20,-20,-20,-20,-20,-20,-20,-13,-20,20,9
607,-14,-16,-13,7,-14,-19,-14,-20,-20,-20,3
608,-20,-20,2,-20,0,-20,-15,-20,-20,-20,2
609,-20,-19,-20,-20,-20,-20,-20,-9,-20,8,9
610,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
611,-20,-20,-20,-20,-20,-11,-20,15,-20,-20,7
612,-2,-11,0,-1,-10,-14,1,-16,-15,-11,6
613,-7,-11,-13,-10,-3,-10,-6,-3,20,-8,8
614,-20,-20,17,-20,-20,-20,-15,-20,-20,-20,2
615,-20,-20,-20,-20,-20,-13,-20,15,-20,-20,7
616,-7,-20,-20,-4,-20,-20,-20,-20,-20,-20,3
617,-20,-20,19,-20,-20,-20,-20,-20,-20,-20,2
618,-20,-20,-12,20,-12,-20,-11,-20,-20,-20,3
619,-15,-8,4,-3,-1,-14,2,-11,16,-2,8
620,-20,-20,12,-20,-12,-20,-17,-19,-20,-20,2
621,-20,-20,20,-20,-14,-20,-18,-20,-20,-20,2
622,5,-8,8,2,8,-7,11,-1,-5,-2,6
623,-20,-20,-20,-20,-20,-12,-20,-4,-14,-11,7
624,-15,-20,-15,13,-20,-20,-18,-18,-20,-19,3
625,20,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
626,-20,-20,-20,-18,-20,-19,-17,16,-19,-20,7
627,-7,-10,-16,-16,-20,-13,-4,-8,17,-13,8
628,-9,-20,-17,-20,-20,-20,-11,-20,-10,-20,0
629,-20,-20,9,-20,-20,-20,-17,-20,-20,-20,2
630,-20,-20,-20,-20,-20,-20,-20,-8,-20,13,9
631,-20,-20,-13,-20,4,-20,-14,-20,-20,-20,4
632,-17,-12,-1,-20,-4,-13,-5,-14,-18,-20,2
633,-5,-20,-20,-20,-18,-20,6,-20,-20,-20,6
634,-20,-20,-8,-20,-2,-20,-8,-20,-20,-20,4
635,-5,2,-19,-7,-11,-13,-20,-14,-13,-19,1
636,18,-20,-20,-20,-18,-20,-13,-20,-20,-20,0
637,-17,-20,-17,-10,-7,-20,-15,-20,-20,-20,4
638,-20,-20,-20,-20,3,-20,-15,-20,-20,-16,4
639,-20,-19,3,-20,-17,-14,-17,-16,-16,-16,2
640,-20,-20,-20,-20,-20,-17,-20,-1,-20,-8,7
641,-20,-20,-20,-18,-20,18,-20,-14,-20,-16,5
642,-20,-20,-20,-19,-18,-18,-14,-12,20,-20,8
643,-13,-20,-13,-19,9,-20,-12,-20,-17,-20,4
644,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
645,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
646,13,-20,-20,-14,-17,-20,-8,-19,-20,-20,0
647,-14,-19,-20,-14,-19,20,-12,-20,-20,-20,5
648,-20,-20,-18,-20,11,-20,-20,-20,-20,-20,4
649,-20,-20,-20,-20,8,-20,-20,-20,-20,-20,4
650,-20,-20,-17,-20,10,-20,-16,-20,-20,-20,4
651,20,-20,-20,-20,-20,-20,-12,-20,-20,-20,0
652,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
653,-20,-20,-15,-20,2,-20,-13,-17,-19,-20,4
654,-15,-17,-18,-10,-19,13,-11,-11,-19,-20,5
655,-20,-20,-20,-20,-8,-20,8,-19,-20,-20,6
656,16,-20,-20,-18,-17,-20,-14,-20,-20,-20,0
657,-8,-20,-20,-8,-3,-20,-8,-20,-20,-20,4
658,-20,-20,-20,-20,-20,-10,-20,-19,-20,-8,9
659,-17,-20,-14,-16,2,-20,-14,-20,-20,-20,4
660,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
661,-12,-15,-18,-3,-16,-18,-16,-13,-9,-17,3
662,-19,20,-20,-20,-20,-20,-20,-20,-20,-20,1
663,-2,-7,-17,5,-11,-11,0,-4,-18,-11,3
664,-14,-15,6,-15,-15,-14,-3,-13,-20,-17,2
665,-20,-20,-5,-20,-8,-20,-13,-20,-20,-20,2
666,-20,-20,-20,19,-20,-20,-20,-20,-20,-19,3
667,13,-3,11,11,16,1,8,1,20,1,8
668,-20,-19,10,-20,-13,-20,-20,-15,-20,-20,2
669,2,-13,9,6,1,-10,11,-7,5,-14,6
670,-2,-20,-4,-7,1,-15,4,-14,-17,-19,6
671,-20,-20,-20,-15,-20,0,-16,0,-20,-17,5
672,16,-20,-16,-20,-20,-20,-12,-20,-20,-20,0
673,-20,-20,-20,-20,4,-20,-20,-20,-20,-20,4
674,-3,-18,-20,-12,-20,-20,-15,-20,-20,-20,0
675,-8,-8,-11,-5,-9,-13,-1,-8,20,-8,8
676,-20,-20,-20,-17,-20,20,-20,-20,-20,-20,5
677,20,-20,-19,-20,-20,-20,-20,-19,-20,-20,0
678,-13,-20,-20,-10,-20,-16,-20,-14,9,-20,8
679,-20,-20,18,-20,-20,-20,-20,-20,-20,-20,2
680,-20,-20,-20,-20,-20,-20,-20,-9,-20,-3,9
681,9,-18,4,-9,-9,-7,10,-5,-19,-15,6
682,-20,-18,-20,-20,-18,-20,-17,-20,20,-20,8
683,-20,-20,-20,-20,-20,-20,-20,-14,-20,10,9
684,-6,-20,-20,-3,-20,-20,-3,-17,-16,-20,3
685,-20,-20,-19,-7,-3,-20,-20,-20,-20,-20,4
686,-18,-20,9,-20,0,-20,-17,-20,-20,-20,2
687,-20,-13,-18,-20,-20,-16,-20,-17,-20,17,9
688,-16,-20,-8,-14,-12,-20,-5,-20,-16,-20,6
689,-20,-20,-13,-20,-1,-20,-13,-20,-20,-20,4
690,-20,-20,-20,-20,-20,20,-15,-9,-15,-20,5
691,18,-20,-20,-20,-18,-20,-11,-20,-20,-20,0
692,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
693,-20,-20,-20,-20,-20,20,-20,-17,-20,-18,5
694,-9,-20,-20,20,-20,-20,-20,-20,-20,-20,3
695,-20,-20,-19,-20,-8,-20,7,-20,-20,-20,6
696,-20,-20,-20,-20,-16,-20,13,-20,-20,-20,6
697,-20,-20,-10,-20,-14,-20,-6,-18,0,-20,8
698,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
699,-1,-15,-20,9,-20,-20,-11,-17,-20,-20,3
700,-15,-20,-19,-20,-10,-20,-16,-20,19,-20,8
701,-20,-6,-20,2,-20,-20,-20,-18,-20,-18,3
702,-19,-20,-2,-20,-5,-20,-4,-19,-20,-20,2
703,2,-20,-20,-20,-20,-20,-5,-20,-20,-20,0
704,-20,-20,-20,-20,-20,-16,-20,-20,-20,18,9
705,-20,-19,-20,-20,-20,-20,-20,-6,-20,-8,7
706,-20,-20,-20,-20,-20,-20,-20,-20,-20,10,9
707,-18,-20,-10,-13,-8,-20,-2,-20,-20,-20,6
708,-13,-18,-20,-12,-10,-10,-16,-14,20,-18,8
709,-20,-20,-20,-20,-20,-20,-20,-16,-20,20,9
710,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
711,-7,-20,-19,1,-20,-20,-14,-20,-20,-20,3
712,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
713,-14,-20,-20,-1,-20,-20,-20,-20,-13,-20,3
714,20,-20,-18,-20,-20,-20,-20,-20,-20,-20,0
715,-20,-20,1,-20,-14,-20,-12,-20,-20,-20,2
716,-20,-20,-17,-20,-10,-20,0,-20,-20,-20,6
717,-20,-20,-20,-20,-20,-13,-20,5,-20,-14,7
718,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
719,16,-15,-15,-15,-18,-14,0,-15,-20,-20,0
720,8,-20,-20,-20,-20,-20,-12,-20,-20,-20,0
721,-20,-20,-20,-20,-7,-20,-14,-18,20,-20,8
722,-18,-20,-20,-20,-20,-17,-14,13,-20,-20,7
723,-20,-20,9,-20,-14,-20,-19,-20,-20,-20,2
724,-14,-20,-7,-10,-10,-20,15,-20,-20,-20,6
725,-20,-20,-18,-20,-4,-20,-13,-17,-20,-20,4
726,-20,-20,-19,-20,-9,-20,2,-20,-20,-20,6
727,-20,-20,-17,-20,3,-20,-20,-20,-20,-20,4
728,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
729,-20,-20,-20,-20,-20,20,-20,-7,-20,-20,5
730,-16,-20,-20,-13,-20,-11,-19,-10,-20,17,9
731,16,-20,-20,-14,-20,-20,-17,-18,-20,-20,0
732,12,-14,-16,-18,-17,-12,-3,-8,-20,-19,0
733,-16,17,-20,-8,-20,-17,-17,-13,-20,-16,1
734,-20,-20,-12,-20,-9,-20,18,-20,-20,-20,6
735,-20,-20,-20,-13,-20,-3,-20,-7,-14,-11,5
736,2,-20,-20,-18,-20,-20,-9,-20,-20,-20,0
737,-6,-18,-20,-4,-20,-19,-20,-15,-20,-20,3
738,-20,-20,-19,16,-8,-20,-19,-20,-20,-20,3
739,-20,-20,-20,18,-20,-20,-20,-20,-19,-17,3
740,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
741,6,-2,7,-6,8,-12,5,-4,2,-13,4
742,-20,20,-20,-9,-20,-20,-20,-20,-20,-20,1
743,-11,6,-1,-7,-12,-10,4,-11,-20,-19,1
744,-18,-20,-20,-20,-20,-6,-17,-7,11,-20,8
745,-20,-20,-20,-20,-20,20,-20,-16,-20,-20,5
746,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
747,-20,-20,-20,-20,-20,-13,-20,9,-20,-12,7
748,-20,-20,-20,-20,-17,-13,-18,-20,20,-20,8
749,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
750,-20,-20,9,-20,-4,-20,-20,-20,-20,-20,2
751,16,-9,-9,-11,-9,-12,7,-5,-12,-11,0
752,-20,-20,-20,-20,-20,-16,-17,15,-20,-20,7
753,-6,-20,-16,-12,-17,-20,-6,-18,-20,-20,0
754,-15,-11,-18,-17,-17,-14,-10,-10,20,-15,8
755,20,-20,-20,-19,-20,-14,-20,-20,-20,-20,0
756,-20,-14,-20,-20,-20,4,-20,-17,-20,14,9
757,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
758,-20,-20,-12,-19,-10,-20,15,-20,-20,-20,6
759,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
760,-14,-18,-20,9,-20,-20,-16,-20,-20,-20,3
761,-13,-20,1,-15,-11,-20,1,-13,-20,-20,2
762,-20,-20,-5,-20,-8,-20,-9,-20,-20,-20,2
763,-11,-16,-15,-15,-11,-18,-15,-20,20,-13,8
764,-4,-20,-7,-20,-20,-19,-5,-16,-17,-20,0
765,0,-20,-20,-18,-20,-20,-5,-20,-20,-20,0
766,-20,-20,-15,20,-20,-20,-20,-20,-20,-20,3
767,-20,-20,-20,-17,-8,-20,7,-20,-20,-20,6
768,-20,-20,-20,-20,-13,-19,-8,-17,20,-20,8
769,-20,-20,-15,-20,-5,-20,-15,-20,-20,-20,4
770,20,-20,-20,-20,-20,-17,-19,-20,-20,-20,0
771,-11,-15,-10,-9,-12,-19,-2,-3,20,-14,8
772,-20,-15,-20,-20,-20,-6,-17,-11,-19,12,9
773,-20,-20,9,-20,-16,-20,-15,-17,-20,-20,2
774,-20,-20,-20,-6,-8,-20,-20,-20,-18,-20,3
775,-20,-20,-20,-20,-20,20,-15,-20,-20,-20,5
776,-20,-20,-20,-20,-20,-20,-20,-16,-20,20,9
777,-20,20,-20,-14,-20,-20,-20,-20,-20,-19,1
778,-20,-20,-11,-20,6,-20,-9,-20,-20,-20,4
779,-20,-20,-6,-20,4,-20,-20,-20,-20,-20,4
780,-20,-20,-20,-20,-20,-10,-20,-20,-20,5,9
781,-20,-20,18,-20,-20,-20,-15,-20,-20,-20,2
782,-16,1,-20,-9,-20,-20,-20,-20,-20,-20,1
783,-20,-19,-20,-20,-20,-17,-20,16,-20,-15,7
784,-20,-20,-20,-20,-20,-20,-20,-15,-20,20,9
785,-20,-20,-20,-16,-20,-2,-16,-4,-10,-20,5
786,-15,-18,-14,-13,-20,-15,-17,-20,20,-19,8
787,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
788,-20,-20,-20,-18,-20,-15,-20,-7,-20,3,9
789,-20,-20,-20,-18,-20,-20,-15,14,-19,-20,7
790,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
791,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
792,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
793,-19,-14,1,-19,-13,-17,-2,-13,-20,-19,2
794,-20,-20,-20,-20,-20,-20,-20,-16,-20,20,9
795,-15,-19,-20,-15,-20,20,-16,-15,-20,-20,5
796,-18,-14,-20,8,-20,-20,-20,-20,-20,-20,3
797,-20,-20,-18,-20,-20,-20,-20,-15,20,-20,8
798,-20,-20,-13,-20,1,-20,-15,-20,-20,-20,4
799,-20,-20,-2,-19,-3,-20,-14,-20,-20,-20,2
800,-20,-20,-20,-20,-20,-16,-20,-19,-19,6,9
801,-20,-17,-8,-20,-14,-20,-12,-16,-10,-20,2
802,-8,-12,-14,-20,-9,-9,-3,-9,20,-11,8
803,-19,-20,-20,20,-20,-20,-20,-19,-20,-20,3
804,-20,-20,7,-20,-12,-20,-16,-20,-20,-20,2
805,-20,-20,-1,-20,-2,-20,-12,-14,-20,-20,2
806,-20,-20,-20,-20,-1,-20,-20,-20,-17,-20,4
807,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
808,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
809,-20,-20,-20,-13,-1,-20,-20,-20,-20,-20,4
810,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
811,-17,-20,-15,20,-16,-20,-16,-20,-20,-20,3
812,-20,-20,-20,-20,-20,20,-18,-19,-20,-20,5
813,-20,-19,-18,-18,-15,-16,-12,-15,20,-20,8
814,-20,-20,-20,-20,-20,20,-20,-14,-20,-18,5
815,-20,-20,-1,-20,0,-20,-14,-20,-20,-20,4
816,-20,-20,-20,-15,-20,-20,-20,9,-20,-14,7
817,-20,-20,8,-20,-14,-20,-16,-20,-20,-20,2
818,-16,-12,-12,-9,-15,-11,-11,-15,19,-7,8
819,-20,-20,-20,-20,-20,20,-20,-16,-20,-20,5
820,-20,-20,-20,-20,-20,-9,-18,-15,-20,10,9
821,-19,-20,-17,4,-11,-19,-18,-19,-20,-20,3
822,-15,-20,-20,20,-20,-20,-20,-20,-20,-20,3
823,-20,-20,-7,-20,-8,-20,-7,-20,-20,-20,2
824,-20,-20,-20,-20,-20,-20,-20,8,-20,-10,7
825,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
826,-20,-20,-20,-20,-20,-20,-20,13,-20,-14,7
827,-9,-20,-20,5,-17,-20,-20,-17,-20,-20,3
828,-20,-20,-20,-14,-20,16,-19,-7,-18,-19,5
829,-20,-20,-19,-20,14,-20,-19,-20,-20,-20,4
830,-20,-20,-20,-20,-2,-20,10,-20,-20,-20,6
831,-20,-9,-17,-20,-20,16,-20,-13,-20,-18,5
832,-15,-20,-9,-9,-20,-8,-14,-11,20,-20,8
833,-20,-3,-20,7,-20,-20,-20,-20,-20,-20,3
834,-20,-20,-20,-20,-20,-16,-20,2,-20,-7,7
835,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
836,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
837,-6,-20,-20,-17,-17,-20,2,-20,-20,-20,6
838,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
