sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
419,-20,-20,1,-20,-10,-20,-8,-20,-20,-20,2
420,-18,-15,-20,-20,-20,19,-17,-20,-20,-20,5
421,-20,-20,-10,2,-9,-18,-4,-17,-20,-20,3
422,-20,-20,-20,-20,-20,-20,-10,-20,13,-20,8
423,-19,-20,-20,-20,-19,20,-19,-20,-8,-15,5
424,-7,-10,-7,-4,-10,-10,-10,-7,20,-17,8
425,-20,-20,-9,-20,0,-20,4,-20,-20,-20,6
426,-20,-20,-14,-20,9,-20,-14,-20,-20,-20,4
427,-20,-20,-20,-20,-17,-20,-20,-14,10,-20,8
428,-20,-20,-20,-20,-20,-20,-20,-12,-20,12,9
429,-20,-19,-20,-20,-18,-18,-17,-15,20,-20,8
430,-20,-20,-20,-20,-12,-20,-4,-20,-20,-20,6
431,-20,-20,6,-2,-10,-11,-5,-17,-10,-20,2
432,-20,-20,-13,-19,-2,-20,-6,-20,-20,-20,4
433,-18,-20,-19,-20,6,-17,-8,-20,-15,-20,4
434,-14,-20,-12,-17,-7,-20,-3,-20,-11,-20,6
435,-10,-20,-16,-16,-1,-20,-14,-20,-20,-20,4
436,-20,20,-20,-19,-20,-20,-20,-17,-20,-20,1
437,-20,-20,-20,-20,-14,-20,0,-20,-20,-20,6
438,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
439,-10,-9,-14,6,-20,-17,-8,-16,-15,-20,3
440,8,-20,-11,-20,-16,-18,-2,-20,-20,-20,0
441,-20,-20,-20,-20,-20,-20,-20,7,-20,-14,7
442,-13,-18,-13,-8,-17,-12,-17,-13,20,-20,8
443,-20,-20,-20,-20,-18,-15,-20,-20,20,-20,8
444,-20,-20,-8,-7,2,-20,-8,-20,-20,-20,4
445,-20,-20,-20,-20,-20,16,-20,-15,-20,-20,5
446,-20,-10,-8,12,-9,-17,-12,-17,-19,-19,3
447,-20,20,-19,-18,-20,-18,-20,-20,-20,-20,1
448,-20,-20,-16,-20,-20,-20,-20,-5,-20,15,9
449,-20,-20,-18,-20,-20,13,-20,-8,-20,-20,5
450,-17,-16,-15,1,-20,-20,-15,-20,-9,-20,3
451,-18,-19,-20,11,-20,-20,-20,-19,-20,-20,3
452,-9,-20,-13,-20,-14,-20,-8,-20,-20,-20,6
453,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
454,-20,-20,-3,-13,-4,-11,-11,-20,-20,-20,2
455,-19,-20,-7,-20,0,-20,-14,-20,-20,-20,4
456,-20,-20,-20,-20,-18,-10,-18,-10,-20,13,9
457,-16,-20,-4,-12,7,-15,-13,-20,-12,-20,4
458,10,-20,-14,-12,-11,-20,1,-20,-20,-20,0
459,-12,-20,-11,-17,0,-20,-8,-20,-20,-20,4
460,-4,-8,-7,1,3,-17,-3,-20,-19,-20,4
461,-14,-14,-1,-15,9,-16,4,-20,-15,-20,4
462,-20,-20,11,-20,-20,-20,-16,-20,-20,-20,2
463,20,-20,-20,-20,-20,-20,-13,-20,-20,-20,0
464,16,-20,-9,-14,-20,-18,-9,-20,-18,-20,0
465,-3,-7,-9,4,-6,-11,-2,-12,-15,-20,3
466,-15,-20,-20,16,-20,-20,-20,-20,-20,-20,3
467,-11,-20,-16,-20,-13,-14,-13,-20,7,-20,8
468,-20,-20,-12,-20,-13,-19,-4,-20,-20,-20,6
469,-20,-20,-15,-20,-20,-19,-15,-20,20,-20,8
470,-15,-20,-18,-20,-19,-20,-20,-20,-20,20,9
471,-16,-14,-8,-18,1,-18,-5,-20,-16,-20,4
472,-2,-18,-20,-11,-15,-14,-3,-20,-20,-20,0
473,-20,-20,-20,-20,-20,-20,-16,4,-20,-11,7
474,10,-20,-11,-13,-16,-18,0,-20,-19,-20,0
475,-20,-20,-4,-20,-5,-20,-7,-20,-20,-20,2
476,-17,-15,-6,-9,-2,-20,-12,-20,-11,-20,4
477,-20,-20,-17,-19,-19,-16,-20,-18,-20,16,9
478,-20,-20,-19,-18,-17,-20,-4,-20,-17,-20,6
479,-18,-20,-20,-9,-20,-15,-16,-20,-18,17,9
480,-20,-20,-20,-20,-18,-1,-17,1,-20,-20,7
481,-19,-20,-17,-14,-20,-20,-20,-14,-20,20,9
482,4,-18,-7,9,-16,-18,-13,-18,-12,-20,3
483,-20,-20,-15,-20,-15,-10,-13,12,-20,-14,7
484,-18,-20,-17,-14,-20,17,-12,-18,-16,-14,5
485,-20,-20,-11,-20,-20,-18,-10,2,-20,-4,7
486,-19,-20,-13,-20,-19,-20,-10,-15,20,-20,8
487,-19,18,-17,-5,-16,-17,-17,-20,-19,-20,1
488,-6,-20,-14,-20,-16,-20,-6,-20,-20,-20,0
489,11,-18,-19,-14,-10,-14,-13,-20,-10,-20,0
490,-1,-6,-1,-5,-3,-11,3,-12,0,-20,6
491,-19,-20,-10,-13,-7,-18,-9,-20,-20,-20,4
492,-20,-20,-20,-20,-20,-9,-20,-19,20,-20,8
493,-20,-20,-16,-7,-20,-20,-17,-20,-20,11,9
494,-20,-20,-15,-20,-20,-16,-19,20,-20,-20,7
495,-14,-17,-20,-20,-20,-15,-20,-14,-20,16,9
496,-20,20,-18,-17,-20,-20,-19,-20,-20,-20,1
497,-14,-15,20,-15,-17,-13,-14,-17,-13,-20,2
498,-20,-11,-15,-15,-12,-15,-9,2,-20,-5,7
499,-17,-17,-2,-2,-20,-20,-19,-20,-20,-20,2
500,-12,-20,-4,-16,-9,-20,6,-20,-11,-20,6
501,20,-12,-12,-15,-17,-9,-9,-17,-15,-20,0
502,-20,-20,-20,-19,-14,1,-20,-19,-16,-20,5
503,-20,-20,-14,-20,-20,-20,-15,9,-20,-6,7
504,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
505,-13,-16,-16,-17,-13,-20,-20,-15,20,-20,8
506,-13,-20,-15,-20,-20,-20,-6,-20,-20,-20,6
507,-20,-20,18,-12,-13,-19,-19,-20,-18,-20,2
508,-10,-20,-6,-20,-15,-20,-13,-20,-20,-20,2
509,-15,-20,0,-18,-11,-17,-6,-15,-17,-20,2
510,-16,-20,-18,-20,-20,-16,-6,-20,-5,-20,8
511,-18,-20,1,-19,3,-20,-3,-18,-20,-20,4
512,-19,-12,-6,-2,-1,-17,-2,-20,-20,-20,4
513,-20,20,-20,-18,-20,-18,-20,-19,-20,-20,1
514,-20,-20,-18,-20,-20,-20,-19,-20,-20,20,9
515,-12,-14,-8,-9,-12,-15,-7,-19,7,-12,8
516,-20,-20,-20,-20,-20,0,-20,12,-20,-20,7
517,-20,20,-16,-12,-20,-20,-15,-20,-17,-20,1
518,-20,-20,-20,-11,-20,-20,-17,-20,-20,20,9
519,-20,20,-19,-16,-20,-20,-20,-20,-20,-20,1
520,-4,-18,-3,-20,-12,-11,-11,-19,-19,-20,2
521,-18,-20,-13,-20,-17,-20,-8,-20,13,-20,8
522,-15,-15,-8,11,-12,-13,-7,-14,-13,-20,3
523,-5,-7,6,-4,2,-7,2,-8,15,-6,8
524,-20,-20,-17,-20,-20,-20,-20,-18,-20,20,9
525,-20,-20,-4,-20,-13,-20,-20,-18,-20,-20,2
526,-16,-20,-17,-20,-3,-20,3,-20,-20,-20,6
527,-20,-20,-13,-15,-17,-20,-20,-20,-20,-20,2
528,-11,-19,-18,-17,-20,-20,-20,-20,20,-20,8
529,-11,-10,1,-14,-5,-13,-3,-16,-8,-20,2
530,-17,-20,-8,-20,-15,-20,-16,-20,-20,-20,2
531,-4,-20,-18,-19,-17,-19,-12,-20,-17,-20,0
532,-20,-20,-20,-18,-20,16,-20,-14,-20,-20,5
533,-6,-9,-4,-13,-16,-14,-15,-8,16,-18,8
534,-20,-14,-19,-13,-16,-8,-20,-13,20,-18,8
535,-20,-20,-20,-20,-20,-6,-20,18,-20,-20,7
536,-20,-20,-20,7,-20,-20,-19,-20,-20,-17,3
537,-20,-9,-14,-13,-13,-19,-15,-13,-20,20,9
538,-20,-20,-5,-20,-1,-20,-12,-20,-20,-20,4
539,-15,-12,-19,18,-14,-18,-13,-19,-16,-20,3
540,-20,-20,-17,-10,-2,-20,-14,-20,-20,-20,4
541,-20,-20,-10,-20,-13,-20,-12,-20,-20,-20,2
542,-20,-20,-20,-20,-20,-4,-20,3,-20,-20,7
543,-17,20,-18,-16,-20,-20,-20,-20,-20,-20,1
544,-5,-17,-6,-11,-11,-11,-12,-6,-15,-20,0
545,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
546,-20,-17,-11,-16,10,-20,-4,-20,-20,-20,4
547,10,-15,-6,-20,-11,-18,-11,-20,-11,-20,0
548,-20,-20,-9,-19,3,-20,-1,-20,-10,-20,4
549,-20,-16,-20,-9,-20,-20,-20,-20,-20,20,9
550,-11,-20,-13,-16,-9,-13,-8,-20,-20,-20,6
551,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
552,-20,-19,-20,-19,-20,3,-20,-1,-18,-13,5
553,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
554,-20,4,-20,-8,-20,-20,-15,-20,-20,-20,1
555,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
556,-20,-20,-17,-20,-20,-20,-20,-17,-20,20,9
557,-18,-19,-14,-2,-18,-20,-12,-20,-13,-20,3
558,-18,-17,-9,-11,5,-14,-9,-20,-20,-20,4
559,-20,-18,-14,-17,-17,20,-7,-16,-20,-17,5
560,-16,-20,-14,13,-11,-15,-13,-20,-16,-19,3
561,-8,-20,2,-19,-6,-17,-4,-8,-14,-20,2
562,-20,-20,-14,-17,-10,-20,-2,-20,-20,-20,6
563,0,-20,-20,-19,-19,-20,-5,-20,-20,-20,0
564,-20,-20,-11,-20,1,-20,-7,-20,-19,-20,4
565,6,-20,-15,-14,-15,-20,-1,-18,-20,-20,0
566,20,-20,-20,-20,-20,-20,-18,-20,-20,-20,0
567,-20,-20,-20,-19,-20,10,-16,-3,-20,-20,5
568,-11,-16,-14,-14,-9,-15,-10,-20,20,-20,8
569,-20,-20,-20,-20,-11,-20,-5,-20,-20,-20,6
570,-10,-20,-12,-5,-15,-16,-7,-20,-20,-20,3
571,-20,-20,-6,-20,-6,-20,-18,-20,-15,-20,2
572,-2,-20,-20,-20,-20,-20,-9,-20,-20,-20,0
573,-20,-20,-20,-20,-20,-20,-7,10,-20,-1,7
574,-20,-20,-20,-20,-20,-16,-20,15,-20,-16,7
575,-18,-14,-15,-20,-20,-20,-19,-20,19,-20,8
576,-15,-17,-15,-13,-15,-14,-14,-15,-13,20,9
577,-3,-18,-14,-9,-17,-15,-5,-20,-20,-20,0
578,-3,-17,-19,0,-15,-10,1,-20,-17,-20,6
579,-11,-7,-16,-9,-4,-9,-9,-12,7,-20,8
580,-20,-20,-14,-20,-20,-16,-18,20,-20,-20,7
581,16,-20,-17,-19,-20,-20,-8,-20,-20,-20,0
582,-20,-17,-14,-16,-20,-13,-20,11,-20,-16,7
583,-20,-19,-20,-20,-20,-20,-20,-18,-20,20,9
584,-7,-14,-14,11,-16,-15,-12,-18,-15,-20,3
585,-15,-20,-6,-20,-6,-20,-1,-20,-20,-20,6
586,15,-20,-17,-19,-20,-19,-1,-20,-20,-20,0
587,-16,-20,-20,-3,-20,-20,-20,-20,-20,-20,3
588,-20,-20,-20,-20,-20,7,-20,-15,-20,-20,5
589,-2,-15,-6,-8,-12,-11,-1,-20,-7,-20,6
590,-19,12,-20,-16,-20,-19,-20,-20,-20,-20,1
591,-17,20,-20,-11,-20,-20,-20,-20,-20,-20,1
592,-14,-20,-20,-20,-20,20,-8,-20,-20,-20,5
593,-20,-16,-20,-20,-20,-18,-20,-20,-14,13,9
594,-12,-17,-16,-1,-5,-16,-20,-20,-15,-20,3
595,-20,-20,16,-20,-14,-15,-4,-19,-20,-20,2
596,-20,-20,-20,-20,-20,20,-20,-19,-20,-20,5
597,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
598,-17,-15,-16,-20,-13,-10,-17,-20,20,-20,8
599,-20,20,-20,-13,-20,-20,-20,-20,-19,-20,1
600,-1,-10,1,-9,2,-16,-5,-11,-9,-20,4
601,-12,-20,-20,-2,-20,-20,-20,-20,-17,20,9
602,-20,-20,-20,-20,-20,1,-16,-14,-20,-20,5
603,-19,-20,-20,-20,-20,-7,-20,17,-20,-20,7
604,-16,20,-20,-18,-20,-20,-20,-20,-20,-20,1
605,12,-20,-11,-19,-13,-18,0,-20,-16,-20,0
606,-20,-16,-20,-18,-20,-15,-14,-20,-20,19,9
607,2,-18,-15,-3,-14,-14,1,-19,-15,-20,0
608,-20,-14,0,-19,5,-15,-7,-20,-20,-20,4
609,-20,-20,-18,-20,-20,-20,-20,-11,-20,20,9
610,13,-20,-12,-20,-19,-20,1,-20,-20,-20,0
611,-20,-20,-18,-20,-18,9,-18,0,-20,-20,5
612,-4,-18,-10,-6,-2,-18,6,-20,-15,-20,6
613,-16,-20,-18,-20,-19,-16,-17,-16,13,-20,8
614,-12,-20,6,-11,-11,-16,-2,-20,-20,-20,2
615,-20,-20,-20,-20,-20,-5,-20,8,-20,-20,7
616,-16,-10,-20,-8,-20,-20,-20,-20,-20,-20,3
617,-20,-20,10,-20,-20,-20,-10,-20,-20,-20,2
618,-9,-9,-4,7,-6,-20,2,-20,-19,-20,3
619,-19,-17,-8,-16,-12,-17,-9,-20,16,-20,8
620,-9,-20,11,-15,-4,-17,-9,-20,-11,-19,2
621,-20,-20,2,-20,-3,-17,-5,-20,-20,-20,2
622,-12,-20,-20,-15,-12,-20,-1,-20,-20,-20,6
623,-13,-14,-9,-9,-11,-8,-5,-5,-4,6,9
624,-12,-14,-11,11,-13,-20,-13,-16,-19,-19,3
625,20,-20,-11,-20,-20,-12,-9,-17,-20,-20,0
626,-20,-20,-20,-20,-20,0,-20,6,-20,-20,7
627,-14,-10,-13,-11,-20,-12,-16,-20,16,-17,8
628,-1,-16,-5,-15,-15,-20,2,-16,1,-20,6
629,-20,-20,-4,-20,-20,-19,-20,-20,-20,-20,2
630,-20,-20,-20,-20,-20,-20,-20,-19,-18,20,9
631,-18,-20,-10,-20,-1,-20,-6,-20,-20,-20,4
632,-3,-20,-12,-18,-15,-20,-11,-19,-11,-20,0
633,4,-18,-18,-20,-20,-20,-7,-20,-20,-20,0
634,-19,-20,-6,-20,6,-20,-9,-20,-20,-20,4
635,-5,-10,-11,6,-8,-8,-5,-13,-9,-20,3
636,10,-20,-11,-13,-15,-19,-8,-20,-17,-20,0
637,-10,-18,-19,-17,7,-17,-6,-20,-20,-20,4
638,-20,-20,-20,-16,-10,-20,0,-20,-20,-20,6
639,-16,-16,5,-17,3,-19,-1,-17,-10,-20,2
640,-20,-20,-19,-20,-20,-16,-20,20,-20,-11,7
641,-20,-18,-20,-20,-20,17,-20,-17,-19,-20,5
642,-20,-20,-16,-20,-13,-16,-9,-20,20,-20,8
643,-13,-18,-5,-12,8,-20,-8,-14,-14,-20,4
644,-15,-17,-14,-20,-20,-20,-20,-20,-20,20,9
645,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
646,15,-20,-20,-20,-20,-20,-5,-20,-18,-20,0
647,-20,-18,-15,-20,-18,17,-14,-15,-17,-20,5
648,-20,-20,-8,-18,14,-20,-17,-20,-20,-20,4
649,-16,-20,-7,-13,11,-12,-1,-18,-10,-20,4
650,-20,-20,-11,-20,5,-20,-9,-16,-20,-20,4
651,14,-15,-15,-2,-12,-5,-6,-18,-20,-20,0
652,13,-20,-15,-20,-18,-20,-19,-18,-20,-20,0
653,-20,-20,-17,-16,14,-15,-7,-20,-18,-20,4
654,-20,-20,-20,-20,-20,-2,-15,-7,-20,-20,5
655,-13,-20,-6,-16,-8,-19,-9,-20,-20,-20,2
656,14,-20,-13,-19,-14,-20,0,-20,-19,-20,0
657,-20,-20,-19,-19,10,-20,-11,-20,-20,-20,4
658,-19,-18,-20,-20,-12,1,-12,-4,-20,-13,5
659,-20,-20,-1,-20,-13,-19,-13,-20,-20,-20,2
660,-19,20,-20,-19,-20,-20,-20,-20,-20,-20,1
661,-5,-11,-15,-6,-11,-19,-11,-20,-12,-2,9
662,-17,20,-18,-15,-15,-20,-20,-16,-20,-20,1
663,-8,6,-7,-20,-13,-20,-15,-20,-20,-20,1
664,-13,-20,-1,-15,-7,-20,-5,-20,-7,-20,2
665,-20,-16,-2,-13,4,-13,-8,-17,-12,-20,4
666,-20,-10,-17,16,-20,-20,-20,-20,-20,-20,3
667,-18,-20,-16,-20,-18,-20,-8,-20,1,-20,8
668,-12,-10,10,-15,-10,-17,-7,-20,-17,-20,2
669,-13,-14,-3,-18,-11,-6,-3,-14,5,-18,8
670,-15,-20,-17,-20,4,-20,-8,-20,-20,-20,4
671,-20,-20,-20,-20,-13,-5,-20,0,-20,-20,7
672,18,-20,-10,-20,-20,-19,-11,-20,-12,-20,0
673,-20,-20,-9,-20,3,-20,-14,-20,-20,-20,4
674,-6,-8,-1,-1,-5,-20,-3,-19,-17,-20,2
675,-10,-17,-12,-9,-11,-6,-5,-18,18,-20,8
676,-17,-20,-20,-17,-18,20,-9,-20,-20,-20,5
677,14,-20,-20,-20,-20,-20,-14,-20,-20,-20,0
678,-13,-1,-7,1,-8,-12,-12,-8,11,-20,8
679,-20,-18,5,-20,-7,-20,-3,-20,-15,-20,2
680,-20,-19,-20,-20,-20,-20,-20,-1,-20,11,9
681,-6,-20,-12,-20,-19,-20,-9,-20,-20,-20,0
682,-20,-18,-20,-20,-20,-20,-16,-19,20,-20,8
683,-20,-20,-20,-20,-20,-20,-20,-16,-20,12,9
684,11,-20,-16,-16,-12,-16,2,-20,-14,-20,0
685,-20,-20,-15,-8,-6,-20,-16,-20,-20,-18,4
686,-20,-20,-5,-20,-5,-20,-14,-20,-20,-20,2
687,-19,-20,-19,-13,-20,-15,-16,-20,-12,20,9
688,-19,-18,-18,-15,-13,-15,-5,-20,-10,-20,6
689,-20,-20,-10,-20,-5,-20,-13,-20,-20,-20,4
690,-20,-20,-19,-19,-15,15,-17,-20,-19,-20,5
691,9,-20,-20,-13,-19,-20,-4,-20,-20,-20,0
692,-17,-15,-19,-17,-20,-1,-19,-20,-20,15,9
693,-15,-20,-20,-18,-18,15,-11,-10,-20,-14,5
694,-20,-15,-15,18,-20,-19,-16,-19,-18,-20,3
695,-20,-19,-16,-20,-4,-15,-6,-20,-20,-20,4
696,-15,-20,-12,-20,-10,-16,-2,-20,-20,-20,6
697,-9,-16,-13,-20,-15,-20,-17,-20,7,-20,8
698,-20,-2,-20,2,-20,-20,-20,-20,-20,-20,3
699,-14,-20,-20,-8,-17,-20,-10,-20,-20,-20,3
700,-20,-20,-20,-11,-15,-12,-20,-17,20,-20,8
701,-20,20,-20,-10,-20,-20,-20,-20,-20,-20,1
702,-9,-13,-2,-18,-6,-20,-9,-20,-1,-20,8
703,10,-11,-4,-11,-12,-18,-8,-19,-5,-20,0
704,-20,-20,-16,-13,-14,-20,-13,-20,-17,20,9
705,-20,-20,-19,-20,-20,-9,-17,-1,-19,-9,7
706,-20,-20,-11,-20,-17,-15,-19,-17,-13,7,9
707,-11,-20,5,-20,-3,-20,-11,-20,-20,-20,2
708,-17,-19,-18,-13,-9,-16,-9,-20,20,-16,8
709,-20,-20,-20,-20,-20,-20,-20,-15,-20,20,9
710,-20,20,-17,-13,-20,-20,-20,-20,-20,-20,1
711,-4,-7,-9,1,-9,-12,-6,-17,-13,-20,3
712,-20,-20,-19,-20,-20,-20,-20,20,-20,-20,7
713,-18,0,-16,-7,-9,-15,-11,-20,-12,-15,1
714,20,-20,-16,-20,-17,-14,-13,-20,-20,-20,0
715,-20,-20,1,-18,-14,-20,-6,-20,-20,-20,2
716,-20,-20,-6,-17,4,-20,7,-19,-20,-20,6
717,-20,-20,-20,-20,-20,-20,-20,8,-20,-9,7
718,-20,20,-17,-15,-20,-20,-20,-17,-20,-20,1
719,-4,-16,-12,-20,-20,-16,-12,-20,-3,-20,8
720,-2,-20,-16,-20,-19,-20,-3,-20,-20,-20,0
721,-20,-20,-18,-20,-16,-8,-10,-20,20,-20,8
722,-20,-20,-20,-15,-20,-12,-20,19,-20,-20,7
723,-13,-20,4,-20,-12,-7,-4,-20,-20,-20,2
724,-10,-20,-7,-13,-8,-17,-3,-20,-16,-20,6
725,-20,-20,-16,-20,-11,-20,-8,-20,-20,-20,6
726,-20,-20,-10,-16,-3,-20,-5,-20,-20,-20,4
727,-20,-16,-8,-17,5,-14,-9,-20,-20,-20,4
728,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
729,-17,-20,-15,-20,-20,-13,-20,-3,-17,-15,7
730,-20,-14,-11,-18,-13,-20,-10,-17,-20,20,9
731,20,-20,-20,-20,-20,-20,-11,-20,-20,-20,0
732,0,-20,-17,-20,-19,-20,-10,-20,-20,-20,0
733,-5,7,-5,-3,-5,-15,-4,-19,-14,-20,1
734,-18,-14,-15,-20,-7,-19,-5,-20,-20,-20,6
735,-20,-19,-14,-19,-16,-13,-11,-5,-19,-11,7
736,-3,-17,-13,-20,-11,-19,-6,-20,-13,-20,0
737,-19,-20,-18,-16,-20,-20,-20,-20,-20,-20,3
738,-16,-18,-13,9,-5,-17,-10,-20,-10,-20,3
739,-20,-14,-18,-2,-15,-20,-20,-20,-19,-20,3
740,-10,-12,-12,9,-12,-20,-9,-17,-16,-19,3
741,-16,-11,-5,-20,-17,-14,-17,-18,20,-20,8
742,-20,20,-18,-15,-20,-20,-20,-20,-20,-20,1
743,-13,-17,-19,-18,-14,-20,-17,-20,-16,-20,0
744,-20,-20,-19,-20,-17,-5,-18,3,-7,-19,7
745,-8,-17,-14,-9,-14,20,-10,-15,-13,-14,5
746,-20,-20,-16,-16,-19,-20,-16,18,-20,-14,7
747,-20,-17,-14,-18,-14,-12,-14,-5,-18,7,9
748,-19,-20,-20,-20,-20,-9,-17,-20,20,-20,8
749,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
750,-11,-15,2,-17,-1,-12,-9,-14,-11,-20,2
751,7,-13,-8,-12,-8,-9,4,-13,-6,-20,0
752,-20,-20,-20,-19,-20,-9,-20,10,-20,-20,7
753,-6,-20,-11,-9,-15,-18,-9,-20,-20,-20,0
754,-15,-17,-12,-20,-20,-13,-9,-16,17,-20,8
755,20,-20,-20,-20,-20,-20,-12,-20,-20,-20,0
756,-15,-20,-20,-18,-20,-19,-18,-20,-20,20,9
757,-20,-20,-15,-20,-20,-20,-20,20,-16,-16,7
758,-16,-20,-8,-20,-5,-18,7,-20,-19,-20,6
759,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
760,-6,-14,-20,-9,-5,-18,-8,-20,-20,-20,4
761,-20,-16,-6,-19,-9,-20,2,-20,-14,-20,6
762,-20,-13,-1,-20,9,-20,-12,-16,-20,-20,4
763,-15,-18,-15,-19,-20,-20,-16,-16,20,-20,8
764,-13,-20,-3,-20,-9,-16,-1,-16,-20,-20,6
765,-8,-20,-5,-18,-20,-17,-13,-19,-20,-20,2
766,-13,-10,-5,6,-15,-13,-16,-20,-9,-20,3
767,-20,-20,-12,-14,-2,-20,5,-19,-20,-20,6
768,-12,-17,-10,-20,-8,-20,-11,-20,6,-20,8
769,-20,-20,-15,-14,-12,-20,-9,-20,-20,-20,6
770,14,-19,-12,-13,-16,-20,-4,-17,-20,-20,0
771,-15,-20,-17,-20,-20,-20,-17,-20,20,-20,8
772,-5,-5,-10,-1,-8,-6,-9,-9,-7,12,9
773,-20,-20,5,-20,-12,-20,-8,-20,-20,-20,2
774,-20,-18,-19,-8,1,-20,-20,-20,-17,-20,4
775,-20,-18,-15,-15,-18,17,-18,-15,-20,-19,5
776,-20,-11,-11,-18,-16,-20,-18,-20,-20,20,9
777,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
778,-19,-20,-4,-20,2,-20,-10,-20,-18,-20,4
779,-20,-20,-14,-20,1,-20,-12,-20,-20,-20,4
780,-15,-10,-20,-20,-17,-7,-15,-13,-13,13,9
781,-13,-20,10,-17,-14,-20,-2,-20,-20,-20,2
782,-9,5,-20,-11,-8,-15,-14,-19,-20,-20,1
783,-20,-20,-20,-20,-20,-20,-20,10,-20,-18,7
784,-20,-20,-20,-20,-20,-20,-20,-8,-20,12,9
785,-20,-20,-20,-20,-20,4,-20,-2,-20,-20,5
786,-11,-16,-13,-20,-17,-16,-17,-18,20,-20,8
787,-20,-15,-20,20,-20,-20,-20,-17,-20,-20,3
788,-20,-20,-12,-20,-20,-20,-20,-12,-20,13,9
789,-20,-20,-20,-19,-20,-15,-18,5,-20,-20,7
790,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
791,-18,20,-20,-20,-20,-20,-20,-20,-20,-20,1
792,-20,20,-20,-19,-20,-20,-20,-19,-20,-20,1
793,-20,-19,-2,-20,-14,-20,-16,-20,-20,-20,2
794,-16,-11,-11,-18,-18,-19,-8,-7,-17,11,9
795,-16,-3,-12,-9,-17,10,-15,-17,-10,-11,5
796,-16,-19,-12,2,-17,-20,-14,-20,-20,-17,3
797,-19,-20,-14,-20,-20,-13,-20,-20,20,-20,8
798,-20,-20,-13,-20,3,-15,-12,-19,-19,-20,4
799,-20,-20,-12,-20,-2,-20,-6,-20,-20,-20,4
800,-18,-20,-8,-14,-13,-20,-17,-15,-20,20,9
801,-14,-20,-5,-18,-8,-17,-2,-20,-16,-20,6
802,-3,-10,-5,-9,-13,-15,-10,-12,20,-20,8
803,-15,-5,-18,-8,-20,-20,-11,-18,-20,-20,1
804,-11,-11,-1,-12,-6,-12,-6,-19,-20,-20,2
805,-17,-19,-12,-17,-13,-20,-6,-20,-20,-20,6
806,-18,-17,-7,-12,7,-20,-19,-20,-20,-20,4
807,-20,-19,-20,-20,-20,-10,-20,11,-20,-16,7
808,-18,20,-17,-12,-19,-16,-17,-20,-14,-20,1
809,-20,-20,-14,-17,4,-20,-16,-20,-20,-20,4
810,-18,-20,-13,-16,-18,-20,-16,-20,-20,20,9
811,-2,-20,-16,2,-20,-10,-10,-19,-12,-20,3
812,-20,-10,-13,-15,-14,7,-10,-9,-20,-20,5
813,-20,-16,-18,-11,-13,-15,-19,-15,20,-20,8
814,-20,-20,-20,-20,-20,14,-20,-10,-20,-20,5
815,-20,-20,-5,-20,4,-20,-11,-20,-20,-20,4
816,-20,-20,-19,-20,-20,-20,-20,-4,-20,-6,7
817,-20,-20,-7,-20,-9,-20,-6,-20,-18,-20,6
818,-16,-20,-13,-20,-19,-20,-8,-20,14,-20,8
819,-20,-20,-20,-20,-20,11,-20,-8,-20,-20,5
820,-20,-20,-13,-20,-20,-20,-20,-16,-18,20,9
821,-14,-9,-7,-5,-4,-15,-3,-20,-6,-20,6
822,-5,-20,-15,12,-15,-20,-9,-20,-20,-20,3
823,-20,-20,-9,-20,-8,-20,-5,-20,-20,-20,6
824,-20,-20,-13,-20,-14,-20,-12,15,-20,0,7
825,-20,20,-18,-14,-20,-20,-20,-20,-20,-20,1
826,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
827,-6,-17,-9,-3,-8,-9,-4,-18,-9,-20,3
828,-20,-20,-18,-20,-20,0,-20,-5,-20,-20,5
829,-20,-20,-11,-17,7,-13,-7,-18,-20,-20,4
830,-20,-20,-18,-20,-9,-20,3,-20,-20,-20,6
831,-20,-20,-20,-20,-20,11,-20,-20,-16,-20,5
832,-20,-20,-20,-20,-20,-14,-17,-20,10,-20,8
833,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
834,-20,-19,-17,-20,-15,-18,-14,3,-20,-9,7
835,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
836,-20,-20,11,-12,-20,-15,-11,-19,-20,-20,2
837,10,-20,-19,-8,-17,-20,-3,-20,-19,-20,0
838,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
