sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
417,-10,-10,-10,-10,-8,-10,-10,-10,-10,-3,9
418,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
419,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
420,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,4
421,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
422,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
423,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
424,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
425,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
426,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
427,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
428,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
429,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
430,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
431,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
432,-10,-10,-10,-10,-2,-10,-10,-10,-10,-10,4
433,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
434,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
435,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
436,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
437,-10,-10,-10,1,-10,-10,-10,-10,-7,-10,3
438,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,7
439,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
440,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
441,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
442,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
443,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
444,-10,-10,-1,-10,-10,-10,-10,-10,-10,-10,2
445,-9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
446,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
447,-1,-10,-10,-10,-10,-10,-10,-10,-10,-6,0
448,-10,-10,-10,-10,-10,-10,-10,-10,-6,-10,8
449,-10,-10,-10,-9,-10,3,-10,-10,-10,-10,5
450,-10,-10,-10,-9,-10,-10,-10,-10,-5,-10,8
451,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
452,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
453,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,3
454,-10,-10,-10,-8,-10,-10,-10,-10,-10,0,9
455,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
456,-10,-7,1,-10,-10,-10,-10,-10,-10,-10,2
457,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
458,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
459,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
460,-10,-10,-10,-10,-10,-2,-10,-10,-9,-10,5
461,-10,-10,-10,-10,-10,-10,9,-10,-10,-10,6
462,-10,-10,-10,-10,-10,-10,-4,-10,-6,-10,6
463,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
464,-10,-10,-10,-5,-10,-10,-10,-10,-10,-10,3
465,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,8
466,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
467,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
468,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
469,-10,-10,-10,-10,-10,-8,-10,-10,-10,-10,5
470,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
471,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
472,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
473,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
474,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
475,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
476,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
477,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
478,-10,-10,-10,-10,-10,-10,-6,-10,-10,-10,6
479,-10,-10,-10,-10,-10,-10,-10,-10,-10,-5,9
480,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
481,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
482,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
483,-10,-10,-9,-10,-10,3,-10,-10,-10,-10,5
484,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
485,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
486,-10,-10,-9,-10,-10,-10,-10,-10,4,-10,8
487,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
488,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,9
489,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
490,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
491,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
492,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
493,-10,-10,-10,7,-10,-10,-10,-10,-10,-10,3
494,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
495,-8,-10,-8,-10,-10,-10,-10,-10,-10,-10,0
496,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
497,-10,-3,-10,-10,-9,-10,-10,-10,-10,-10,1
498,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
499,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
500,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
501,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
502,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
503,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
504,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
505,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
506,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
507,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
508,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
509,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
510,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
511,-10,-10,-10,-10,-3,-10,-10,-10,-10,-10,4
512,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
513,-10,-10,8,-10,-10,-10,-10,-10,-10,-10,2
514,-7,-10,-10,-10,-10,-10,10,-10,-10,-10,6
515,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
516,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
517,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
518,-10,-10,-10,-10,-10,8,-10,-10,-10,-10,5
519,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
520,-10,-10,-10,-10,-10,-10,-10,-10,2,-10,8
521,-10,-9,-10,-10,-10,-10,-10,-10,-10,3,9
522,-10,-10,-10,-10,-10,-10,-10,-3,-10,-10,7
523,-10,0,-10,-10,-10,-10,-10,-10,-10,-10,1
524,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,3
525,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
526,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
527,-10,-10,-10,-10,-10,-10,-10,-10,-1,-10,8
528,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
529,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
530,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
531,-10,-10,-10,7,-10,-10,-10,-10,-10,-10,3
532,-10,-10,-10,-10,-5,-10,-10,-10,-10,-10,4
533,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
534,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
535,-10,-10,-10,-10,1,-10,-10,-10,-10,-10,4
536,-10,-10,4,-10,-10,-10,-10,-10,-10,-10,2
537,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
538,-10,-10,-10,-10,-10,-10,-10,-10,5,-10,8
539,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
540,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
541,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
542,-10,-10,-10,-10,-10,-10,-10,-10,-1,-10,8
543,-10,-10,-10,-10,-10,-10,-10,-10,-5,-10,8
544,-10,-10,-10,-10,8,-10,-10,-10,-10,-10,4
545,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
546,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
547,-10,-10,7,-10,-10,-10,-10,-10,-10,-10,2
548,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
549,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
550,-10,-10,-10,-10,-10,-10,-10,-8,-10,-10,7
551,-10,-10,-10,-10,-10,-10,-10,-9,-10,-10,7
552,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
553,-10,-10,-10,-10,-10,-10,-10,-10,-1,-10,8
554,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,7
555,-10,-10,-10,-10,-3,-10,-10,-10,-10,-10,4
556,-10,-10,-10,-10,2,-10,-10,-10,-10,-10,4
557,-10,-10,-10,-10,-10,-10,-10,-8,-10,-10,7
558,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
559,-10,-10,-10,-10,-10,-10,1,-10,-10,-10,6
560,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
561,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
562,-10,-10,-10,-10,-10,-10,-10,-10,-10,-4,9
563,-10,-10,-9,-10,-10,-10,-10,-10,5,-10,8
564,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
565,-10,-10,-10,-10,1,-10,-10,-10,-10,-10,4
566,-10,-10,-10,-10,-10,-10,6,-10,-10,-10,6
567,3,-10,-10,-6,-10,-10,-10,-10,-10,-10,0
568,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
569,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
570,-10,-10,-10,-10,-10,3,-10,-10,-10,-10,5
571,-10,-10,-10,-10,-3,-10,-10,-10,-10,-8,4
572,-10,-10,-10,-10,-10,-10,-10,-10,-5,-10,8
573,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
574,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
575,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
576,-10,-10,-10,0,-10,-10,-10,-10,-8,-10,3
577,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
578,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
579,-10,-10,-10,-10,-10,-10,-10,-2,-10,-10,7
580,-10,-10,-10,-10,-10,-10,-10,-10,4,-10,8
581,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
582,-10,-10,-1,-10,-10,-10,-10,-10,-10,-10,2
583,-10,-10,-10,-4,-10,-10,-10,-10,-10,-10,3
584,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
585,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
586,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
587,-10,-10,-10,-10,-10,-10,8,-10,-10,-10,6
588,-10,-10,-10,-9,-10,7,-10,-10,-10,-10,5
589,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
590,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
591,-10,-10,-9,-8,-10,-10,-10,-10,-2,-10,8
592,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
593,-10,-10,-10,-10,-10,-10,-10,-10,-10,-4,9
594,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
595,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
596,-10,-10,-10,-10,-10,-10,-10,-10,-7,-10,8
597,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
598,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
599,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
600,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
601,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,8
602,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
603,-10,-10,-10,-10,-10,-10,-10,-10,2,-10,8
604,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
605,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
606,-10,-10,-10,-10,-10,-10,-10,-10,2,-10,8
607,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
608,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
609,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
610,-10,-10,-10,-10,-9,-10,-5,-10,-10,-10,6
611,-1,-10,-10,-10,-4,-10,-10,-10,-10,-10,0
612,-10,-10,10,-7,-10,-10,-10,-10,-10,-10,2
613,-10,-10,4,-10,-10,-10,-10,-10,-10,-10,2
614,-10,-10,-10,-5,-10,-10,-10,-10,-10,-10,3
615,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
616,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
617,-10,-10,-2,-10,-10,-10,-10,-7,-10,-10,2
618,-10,-10,-10,-10,-10,1,-10,-10,-10,-10,5
619,-10,-5,-10,-10,-10,-10,-10,-10,-10,-10,1
620,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
621,-10,-10,-10,-5,-10,-10,-10,-10,1,-10,8
622,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
623,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
624,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
625,-10,-10,-8,-10,-10,-10,9,-10,-10,-10,6
626,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
627,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
628,-10,-10,-10,-2,-10,-10,-10,-10,-10,-6,3
629,-4,-10,4,-10,-10,-10,-10,-10,-10,-10,2
630,-10,-10,-10,-10,-10,-10,-10,-10,-8,3,9
631,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
632,-10,-10,1,-10,-10,-10,-10,-8,-10,-10,2
633,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
634,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
635,-10,-8,5,-10,-10,-10,-10,-10,-10,-10,2
636,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
637,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
638,-10,-10,-10,-10,-10,-2,-10,-10,-10,-10,5
639,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
640,-9,10,-10,-10,-10,-10,-10,-10,-10,-10,1
641,-10,-10,-10,-9,-10,-10,-10,-10,3,-10,8
642,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
643,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
644,6,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
645,-10,-10,-10,-10,-10,-1,-10,-10,-9,-10,5
646,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,2
647,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
648,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,3
649,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
650,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
651,-10,-10,-10,-10,-10,-10,-10,5,-10,-10,7
652,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
653,-10,-10,4,-10,-10,-10,-10,-10,-10,-10,2
654,-10,-10,-10,-10,-10,3,-10,-10,-10,-10,5
655,-10,-10,-5,-9,-10,-10,-10,-10,-6,-10,2
656,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
657,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
658,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
659,-10,-10,-10,-10,-10,-10,-10,-7,-10,-10,7
660,-10,-10,-5,-10,4,-10,-10,-10,-10,-10,4
661,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
662,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
663,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
664,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
665,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
666,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
667,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
668,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
669,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
670,-10,-10,-10,-10,1,-10,-10,-10,-10,-10,4
671,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
672,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
673,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
674,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
675,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
676,-10,-10,-10,-10,-10,-10,-10,4,-10,-10,7
677,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
678,-10,-10,-10,-10,-10,-10,-10,-10,-10,5,9
679,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
680,-10,-10,-10,-10,-10,-9,9,-10,-10,-10,6
681,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
682,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
683,-10,-10,-10,2,-10,-10,-10,-10,-10,-10,3
684,-10,-10,-7,-10,-10,-10,-10,-10,-10,-10,2
685,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,8
686,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
687,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
688,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
689,-10,-10,-10,-10,-10,-10,-10,-9,-10,1,9
690,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
691,-10,-10,-10,-10,-10,-10,-10,-4,-7,-10,7
692,-10,-10,-10,-10,-10,4,-10,-10,-10,-10,5
693,-10,-10,-10,-10,-10,-10,-10,-10,-4,-10,8
694,-10,-10,-10,-10,-10,-6,-10,-10,2,-10,8
695,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
696,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
697,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
698,-10,-10,-10,-10,-4,-10,-10,-8,-10,-10,4
699,-10,-10,-10,-5,-10,-10,-10,-10,-10,-10,3
700,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
701,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
702,-10,-10,-10,-10,-10,-10,-10,-2,-10,-10,7
703,-10,-10,-10,-10,-10,-10,-10,-7,-10,-10,7
704,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
705,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
706,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
707,-10,-10,-10,-10,-2,-10,-10,-10,-10,-10,4
708,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
709,-10,-10,-10,-9,-10,-10,-10,-10,9,-10,8
710,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
711,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
712,-10,-10,-10,-10,5,-10,-10,-10,-10,-10,4
713,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
714,-10,-10,-10,-10,-10,-10,-10,-10,9,-10,8
715,-10,-10,-1,-10,-10,-10,-10,-10,-10,-10,2
716,-10,-4,-10,-10,-10,-10,-10,-9,-9,-10,1
717,-4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
718,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
719,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
720,-10,-10,-10,-10,-10,-10,-8,-10,-10,-10,6
721,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
722,-10,-10,-10,-9,7,-10,-10,-10,-10,-10,4
723,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
724,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
725,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
726,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
727,-10,-10,-10,0,-10,-10,-10,-10,-8,-10,3
728,-10,-10,-5,-10,-10,-10,-10,-10,-10,-10,2
729,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
730,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,7
731,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
732,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
733,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
734,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
735,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
736,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
737,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
738,-4,-10,-1,-10,-10,-10,-10,-10,-10,-10,2
739,-10,-10,-10,-10,-10,7,-10,-10,-10,-10,5
740,-10,-9,-10,-10,-7,-10,-10,-10,-10,-10,4
741,-10,-10,4,-10,-10,-10,-10,-10,-10,-10,2
742,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
743,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
744,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
745,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
746,-10,-10,-10,-10,-10,-10,-10,4,-10,-10,7
747,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
748,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
749,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
750,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
751,-10,-10,-10,-10,-10,-1,-10,-10,-10,-10,5
752,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
753,-10,-10,-5,5,-10,-10,-10,-10,-10,-10,3
754,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
755,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
756,-10,-10,-10,-9,-10,-10,-10,10,-10,-10,7
757,-10,-10,-10,-10,5,-10,-10,-10,-10,-10,4
758,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
759,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,9
760,-10,-7,-10,-10,-5,-10,-10,-10,-10,-10,4
761,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
762,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
763,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
764,-10,-10,0,-10,-10,-10,-10,-10,-10,-10,2
765,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
766,-10,-10,-10,-10,-10,5,-10,-10,-10,-10,5
767,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
768,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
769,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
770,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
771,-10,-10,-10,-10,-10,-10,-10,-7,-10,-1,9
772,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
773,-10,-10,-10,-10,-10,-10,-10,-10,-10,-4,9
774,-10,-10,-10,-10,1,-10,-10,-10,-10,-10,4
775,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
776,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
777,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
778,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
779,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,5
780,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,3
781,-10,-10,-10,-10,-10,-10,-10,-10,-3,-10,8
782,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
783,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
784,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
785,-10,-10,-10,-10,-10,4,-10,-10,-10,-10,5
786,-10,-10,-10,-10,-10,-10,7,-10,-10,-10,6
787,-10,-10,-10,-10,-10,-10,-10,-10,5,-10,8
788,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
789,-10,-10,-10,-10,-1,-10,-10,-10,-10,-9,4
790,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
791,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
792,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
793,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
794,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
795,-10,-10,-10,-3,-10,-10,-10,-10,-10,-10,3
796,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
797,-10,-10,-10,-10,-10,0,-10,-10,-10,-10,5
798,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
799,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
800,-10,-10,-10,-10,-10,-10,-9,-10,-10,-10,6
801,-10,-10,-10,-3,-10,-10,-10,-10,-10,-10,3
802,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
803,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
804,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
805,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
806,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
807,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
808,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
809,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
810,-10,-10,-9,-10,-10,-10,-10,-10,-10,-10,2
811,-10,-10,-10,5,-10,-10,-10,-10,-10,-10,3
812,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
813,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
814,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
815,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
816,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
817,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
818,-10,8,-10,-10,-10,-10,-10,-10,-10,-10,1
819,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
820,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
821,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
822,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
823,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
824,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
825,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
826,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
827,-10,-10,-10,-10,-5,-10,-10,-10,-10,-10,4
828,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
829,-10,-10,-7,-10,4,-10,-10,-10,-10,-10,4
830,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
831,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
832,-10,-10,-10,-10,-10,-10,-10,-7,-10,-10,7
833,-10,-10,-10,-10,-10,-10,-10,-10,-10,1,9
834,-10,-10,-10,-10,-10,-10,-1,-10,-10,-10,6
835,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
